베테랑,66.00046,"3,300,023",한국,15세이상관람가,"액션,드라마",류승완,황정민|유아인|유해진|오달수|장윤주|김시후|오대환|정웅인|정만식|송영창|진경|유인영|박소담|이동휘|배성우|천호진|이채은|조덕현|신지수|김성종|권지훈|정윤헌|장한승|김선웅|김성종|우영택|김민재|김재현|김태용|김지수|박지윤|박지혜|손성민|장소연|유재명|배제기|류선영|정재헌|안길강|마동석|김응수
어카운턴트,0.24813,"24,813",미국,15세이상관람가,"액션,스릴러",개빈 오코너,벤 애플렉|안나 켄드릭|J.K. 시몬스|존 번탈
돌연변이,0.24547,"24,547",한국,12세이상관람가,"드라마,코미디",권오광,이광수|이천희|박보영|장광|이병준|김희원|강봉성|권오광|추민철|장원석|우문기|김수정|김태환|박성일|박시영|박준수|박지연
이퀄스,0.23942,"23,942",미국,15세이상관람가,"드라마,SF",드레이크 도리머스,니콜라스 홀트|크리스틴 스튜어트
피터와 드래곤,0.23368,"23,368",미국,전체관람가,"어드벤처,가족,판타지",데이빗 로워리,브라이스 달라스 하워드|오크스 페글리|웨스 벤틀리|칼 어번|로버트 레드포드|크레이그 홀|이시아 휘틀록 주니어
걷기왕,0.23238,"23,238",한국,12세이상관람가,드라마,백승화,심은경|박주희|김새벽|허정도|윤지원|안승균|김광규|김정영|이재진|이준용|박민준|장현진|방범석|정규환|오은비|조주형|이규진|이동혁|이수아|최봉석|최효주|황수진
최강전사 미니특공대: 영웅의 탄생,0.23184,"23,184",한국,전체관람가,애니메이션,이영준,엄상현|양정화|전태열
파더 앤 도터,0.23003,"23,003","미국,이탈리아",15세이상관람가,드라마,가브리엘 무치노,아만다 사이프리드|러셀 크로우|아론 폴
크림슨 피크,0.2278,"22,780",미국,청소년관람불가,"판타지,스릴러",길예르모 델 토로,톰 히들스턴|제시카 차스테인|미아 와시코브스카|찰리 헌냄
짱구는 못말려 극장판 : 정면승부! 로봇아빠의 역습,0.22562,"22,562",일본,전체관람가,"애니메이션,코미디,어드벤처",타카하시 와타루,
쓰리 썸머 나잇,0.22302,"22,302",한국,청소년관람불가,코미디,김상진,김동욱|임원희|손호준|윤제문|류현경|심은진|이채영|전은진|정승민|박현수|홍광석|김승필|이신범
무서운 이야기 3 : 화성에서 온 소녀,0.2193,"21,930",한국,15세이상관람가,공포(호러),"백승빈,김선,김곡,민규동",임슬옹|경수진|박정민|홍은희|차지연|김수안|정용진
에스엠타운 더 스테이지,0.21777,"21,777",한국,전체관람가,다큐멘터리,배성상,
나를 미치게 하는 여자,0.21073,"21,073",미국,청소년관람불가,"코미디,멜로/로맨스",주드 아패토우,에이미 슈머|빌 헤이더
기생수 파트2,0.20936,"20,936",일본,청소년관람불가,"SF,스릴러",야마자키 타카시,소메타니 쇼타|아베 사다오|후카츠 에리|하시모토 아이
극장판 도라에몽 : 진구의 우주영웅기~스페이스 히어로즈~,0.20865,"20,865",일본,전체관람가,"애니메이션,SF,어드벤처",오오스기 요시히로,미즈타 와사비|오오하라 메구미|심형탁
위아 유어 프렌즈,0.20402,"20,402","미국,영국,프랑스",청소년관람불가,"드라마,멜로/로맨스",맥스 조셉,잭 에프런|에밀리 라타이코프스키
피케이: 별에서 온 얼간이,0.20263,"20,263",인도,15세이상관람가,"코미디,드라마",라즈쿠마르 히라니,아미르 칸|아누쉬카 샤르마
하드코어 헨리,0.19705,"19,705","미국,러시아",청소년관람불가,"액션,어드벤처,SF",일리야 나이슐러,샬토 코플리|해일리 베넷|팀 로스
냉정과 열정사이,0.19558,"19,558",일본,15세관람가,"멜로/로맨스,드라마",나카에 이사무,다케노우치 유타카|진혜림
갤로우즈,0.19466,"19,466",미국,15세이상관람가,공포(호러),"트래비스 클러프,크리스 로핑",캐시디 지포드|파이퍼 브라운|리즈 미슬러|라이언 슈스|트래비스 클러프
엽기적인 그녀 2,0.18833,"18,833",한국,15세이상관람가,"멜로/로맨스,코미디",조근식,차태현|빅토리아|후지이 미나|배성우|최진호|송옥숙|박재민|장봉영|정수련|정종준|양원석|조예경|윤서영|이상진|이성국|이은경
극장판 파워레인저 트레인포스 VS 다이노포스 THE MOVIE,0.18423,"18,423",일본,전체관람가,"액션,SF",와타나베 카츠야,시손 쥰|세키네 츠토무
위자,0.18069,"18,069",미국,15세이상관람가,"미스터리,공포(호러)",스틸즈 화이트,올리비아 쿡|더글라스 스미스
보루토 - 나루토 더 무비,0.17784,"17,784",일본,12세이상관람가,애니메이션,야마시타 히로유키,산페이 유코|키쿠치 코코로|타케우치 준코|스기야마 노리아키|키지마 류이치|아베 아츠시|Kensho Ono|하야미 사오리
히트맨: 에이전트 47,0.1764,"17,640",미국,15세이상관람가,"액션,범죄,스릴러",알렉산더 바흐,루퍼트 프렌드|재커리 퀸토|한나 웨어
머니 몬스터,0.17533,"17,533",미국,15세이상관람가,"스릴러,범죄,드라마",조디 포스터,조지 클루니|줄리아 로버츠|잭 오코넬
올레,0.17318,"17,318",한국,15세이상관람가,"드라마,코미디",채두병,신하균|박희순|오만석|유다인
걸즈 앤 판처 극장판,0.17251,"17,251",일본,12세이상관람가,애니메이션,미즈시마 츠토무,
아델라인 : 멈춰진 시간,0.1673,"16,730",미국,12세이상관람가,"판타지,멜로/로맨스",리 톨랜드 크리거,블레이크 라이블리|미치엘 휘즈먼|캐시 베이커
서프러제트,0.16506,"16,506",미국,12세이상관람가,드라마,사라 가브론,캐리 멀리건|헬레나 본햄 카터|메릴 스트립|벤 위쇼
트리플 9,0.16407,"16,407",미국,청소년관람불가,"범죄,스릴러",존 힐코트,치웨텔 에지오포|케이트 윈슬렛|안소니 마키|우디 해럴슨|케이시 애플렉|노먼 리더스|아론 폴
더 비지트,0.15652,"15,652",미국,15세이상관람가,"스릴러,공포(호러)",M. 나이트 샤말란,디애너 듀나건|피터 맥로비|에드 옥슨볼드|올리비아 데종
33,0.1558,"15,580","미국,칠레",12세이상관람가,드라마,패트리시아 리건,안토니오 반데라스|로드리고 산토로|줄리엣 비노쉬
나의 그리스식 웨딩 2,0.15488,"15,488",미국,15세이상관람가,코미디,커크 존스,니아 발다로스|존 코베트|엘레나 캠푸리스
그물,0.15281,"15,281",한국,15세이상관람가,드라마,김기덕,류승범|이원근|김영민|최귀화|박준형|정지은|안지혜|이상진|이상현|이승현|이은우
파라노말 액티비티: 더 고스트 디멘션,0.15254,"15,254",미국,15세이상관람가,"미스터리,공포(호러)",그레고리 플로킨,크리스 J. 머레이|브릿 쇼|아이비 조지
드래곤 블레이드,0.14534,"14,534",중국,15세이상관람가,"액션,어드벤처",이인항,성룡|존 쿠삭|애드리언 브로디|시원
미안해 사랑해 고마워,0.14482,"14,482",한국,15세이상관람가,드라마,전윤수,지진희|김성균|성유리|김영철|이계인|곽지혜|서강준|강민지|강민호|장홍준|김상훈|김선경|이재구|이유하|이성훈|유예지|김대영|김동철|오예슬|김수연|김용진|김원진|김윤영|김지수|김필수|나현|박상민|박재영|박지연|박현수|유혜인|김재화|정은표
번개맨,0.13839,"13,839",한국,전체관람가,"판타지,가족",조근현,정현진|루나
약장수,0.13695,"13,695",한국,15세이상관람가,드라마,조치언,김인권|박철민|이주실|임석진|강일수|박지윤|박혜진|최민혁|윤준혁|이은주|김형범|장소연|조민기
아이엠스타 뮤직어워드,0.13395,"13,395",일본,전체관람가,애니메이션,와타다 신야,김새해|김영은|정유미|정혜원|소연
이스케이프,0.13395,"13,395",미국,15세이상관람가,"액션,스릴러",존 에릭 도들,오웬 윌슨|피어스 브로스넌|레이크 벨
주온: 더 파이널,0.13195,"13,195",일본,15세이상관람가,공포(호러),오치아이 마사유키,타이라 아이리|키리야마 렌|사사키 노조미
극장판 프랭키와 친구들: 생명의 나무,0.1307,"13,070",한국,전체관람가,애니메이션,박정오,박정오|이소은
비밀,0.12167,"12,167",한국,15세이상관람가,"미스터리,드라마","박은경,이동하",성동일|김유정|손호준|임형준|서예지|진경|김동현|김동현|김요한|김우희|김원준|김은정|송호연|박세은|박재영|남일우
스푹스:MI5,0.11837,"11,837",영국,15세이상관람가,"액션,드라마,스릴러",바랫 낼러리,킷 해링턴|피터 퍼스
잡아야 산다,0.11806,"11,806",한국,15세이상관람가,"코미디,액션",오인천,김승우|김정태|한상혁|신강우|김민규|문용석|오만석|최호중|이해준|조창근|윤다영|서범식|이한위|안길강|장현기|장훈남|박혜미|정구영|서경배|정인혜|손지훈|정혜연|조권수|강현우|윤진영|이동진|이민경|이상헌|이선미|이승연
비포 선셋,0.11626,"11,626",미국,"15세관람가,15세이상관람가",드라마,리차드 링클레이터,줄리 델피|에단 호크
숲속으로,0.11246,"11,246",미국,전체관람가,뮤지컬,롭 마샬,메릴 스트립|조니 뎁|에밀리 블런트|제임스 코든|안나 켄드릭|크리스 파인
하이 스피드! ?프리! 스타팅 데이즈-,0.10627,"10,627",일본,전체관람가,"애니메이션,드라마",타케모토 야스히로,시마자키 노부나가|스즈키 타츠히사|토요나가 토시유키|우치야마 코우키
트릭,0.10462,"10,462",한국,15세이상관람가,"스릴러,드라마",이창열,이정진|강예원|김태훈|선동혁|이희진|장윤정|박정환|조호성|주민구|이상철|이수진|한성식|홍장현
칠드런 오브 맨,0.10249,"10,249","영국,미국",15세이상관람가,"SF,액션,스릴러",알폰소 쿠아론,클라이브 오웬|줄리안 무어
키즈모노가타리 I : 철혈편,0.10213,"10,213",일본,15세이상관람가,"애니메이션,드라마,판타지,액션",신보 아키유키,카미야 히로시|사카모토 마아야|호리에 유이|사쿠라이 타카히로
극장판 유희왕 더 다크 사이드 오브 디멘션즈,0.10116,"10,116",일본,전체관람가,애니메이션,쿠와바라 사토시,엄상현|장성호|강수진
나이스 가이즈,0.10067,"10,067",미국,청소년관람불가,"범죄,미스터리,스릴러",쉐인 블랙,러셀 크로우|라이언 고슬링|맷 보머|킴 베신저|레이첼 브룩 스미스
잔예 - 살아서는 안되는 방,0.09806,"9,806",일본,15세이상관람가,"공포(호러),미스터리",나카무라 요시히로,다케우치 유코|하시모토 아이
"무현, 두 도시 이야기",0.09582,"9,582",한국,15세이상관람가,다큐멘터리,전인환,김원명|노무현
유아 낫 유,0.09322,"9,322",미국,15세이상관람가,드라마,조지 C. 울프,힐러리 스웽크|에미 로섬|조쉬 더하멜
차일드 44,0.09219,"9,219",미국,청소년관람불가,스릴러,다니엘 에스피노사,톰 하디|게리 올드만|조엘 킨나만|누미 라파스|뱅상 카셀
해리포터와 죽음의 성물2,0.09127,"9,127",미국,전체관람가,"판타지,미스터리",데이빗 예이츠,다니엘 래드클리프|엠마 왓슨|루퍼트 그린트
대결,0.09098,"9,098",한국,15세이상관람가,액션,신동엽,이주승|오지호|이정진|신정근|손은서
라자루스,0.0909,"9,090",미국,15세이상관람가,공포(호러),데이빗 겔브,올리비아 와일드|에반 피터스|마크 듀플라스
일곱난쟁이,0.09013,"9,013",독일,전체관람가,"애니메이션,어드벤처,가족",헤랄드 지페르만,
어바웃 리키,0.08989,"8,989",미국,15세이상관람가,드라마,조나단 드미,메릴 스트립|케빈 클라인|마미 검머|릭 스프링필드|세바스찬 스탠
포켓몬 레인저와 바다의 왕자 마나피,0.08948,"8,948",일본,전체관람가,"애니메이션,어드벤처",유야마 쿠니히코,오오타니 이쿠에|쉬라토리 유리
진격의 거인: 홍련의 화살,0.08797,"8,797",일본,15세이상관람가,"애니메이션,판타지",아라키 테츠로,
백설공주 : 사라진 아빠를 찾아서,0.08438,"8,438",중국,전체관람가,"애니메이션,가족",벤 차오,이제인|사문영|박상훈
아더와 미니모이 3: 두 세계의 전쟁,0.0833,"8,330",프랑스,전체관람가,애니메이션,뤽 베송,프레디 하이모어|미아 패로우|페니 밸포어
포레스트: 죽음의 숲,0.08286,"8,286",미국,12세이상관람가,공포(호러),제이슨 자다,나탈리 도메르|테일러 키니|이오인 맥큰
오픈 윈도우즈,0.08224,"8,224","미국,스페인",청소년관람불가,"스릴러,액션,범죄",나초 비갈론도,일라이저 우드|사샤 그레이
극장판 프리파라 모두 모여라! 프리즘☆투어즈,0.08165,"8,165",한국,전체관람가,애니메이션,히시다 마사카즈,
미라클 프롬 헤븐,0.08027,"8,027",미국,전체관람가,드라마,패트리시아 리건,제니퍼 가너|마틴 헨더슨|카일리 로저스
인천상륙작전 : 익스텐디드 에디션(확장판),0.0796,"7,960",한국,15세이상관람가,"전쟁,드라마",이재한,이정재|이범수|리암 니슨|진세연|정준호|박철민|김병옥|김선아|김영애|박성웅|추성훈
아가씨(확장판),0.07789,"7,789",한국,청소년관람불가,"스릴러,드라마",박찬욱,김민희|김태리|하정우|조진웅|김해숙|문소리|최병모|김인우|이용녀|조은형
레전드 오브 래빗: 불의 전설,0.07684,"7,684",중국,전체관람가,"애니메이션,액션,어드벤처","마원,동대가",이재범|문유정|이명희
시크릿 인 데어 아이즈,0.07609,"7,609",미국,15세이상관람가,"미스터리,스릴러",빌리 레이,치웨텔 에지오포|니콜 키드먼|줄리아 로버츠
아이 인 더 스카이,0.07312,"7,312",영국,12세이상관람가,"전쟁,스릴러",개빈 후드,헬렌 미렌|아론 폴|알란 릭맨|제레미 노담|이아인 글렌
트레이서,0.07303,"7,303",미국,15세이상관람가,액션,다니엘 벤마요,테일러 로트너|마리 아브게로폴로스
드래곤볼 Z : 부활의 F,0.07285,"7,285",일본,전체관람가,"애니메이션,액션,어드벤처",야마무로 타다요시,김환진|최한|최문자
빽 투더 퓨쳐 2,0.07062,"7,062",미국,"12세이상관람가,중학생이상관람가","SF,액션,어드벤처,코미디",로버트 저메키스,마이클 J. 폭스|크리스토퍼 로이드
히야,0.07007,"7,007",한국,12세이상관람가,드라마,김지연,안보현|호야|박철민|강성미|강민아|최대철|정경호|기주봉|서정우|지청룡|이남희|이승재|이승준|이요한|이우탁
본 얼티메이텀,0.06982,"6,982",미국,12세이상관람가,"액션,스릴러,미스터리,어드벤처",폴 그린그래스,맷 데이먼|줄리아 스타일즈
개구리왕국,0.06772,"6,772",중국,전체관람가,"애니메이션,어드벤처",넬슨 신,
춘몽,0.06679,"6,679",한국,15세이상관람가,드라마,장률,한예리|양익준|박정범|윤종빈|신민아|유연석|김의성|김태훈|조달환
미스트리스 아메리카,0.0659,"6,590",미국,15세이상관람가,"코미디,드라마",노아 바움백,그레타 거윅|롤라 커크
령 : 저주받은 사진,0.06184,"6,184",일본,15세이상관람가,공포(호러),아사토 마리,나카조 아야미|모리카와 아오이|야마야 카스미
카이트,0.06038,"6,038",미국,청소년관람불가,"범죄,액션",랄프 지만,사무엘 L. 잭슨|인디아 아이슬리|캘런 맥오리피
빽 투 더 퓨쳐,0.05857,"5,857",미국,"12세이상관람가,중학생이상관람가","SF,코미디,어드벤처",로버트 저메키스,마이클 J. 폭스|크리스토퍼 로이드|리 톰슨
별을 쫓는 아이,0.05794,"5,794",일본,전체관람가,애니메이션,신카이 마코토,
예전부터 계속 좋아했어 ~고백실행위원회~,0.05746,"5,746",일본,전체관람가,"애니메이션,멜로/로맨스",야나기자와 테츠야,카미야 히로시|토마츠 하루카|카지 유키|스즈무라 켄이치|토요사키 아키
베스트 오브 미,0.05714,"5,714",미국,15세이상관람가,"드라마,멜로/로맨스",마이클 호프만,미셸 모나한|제임스 마스던|라이아나 리버라토|루크 브레이시
키즈모노가타리 II : 열혈편,0.05598,"5,598",일본,15세이상관람가,"애니메이션,드라마,판타지,액션",신보 아키유키,카미야 히로시|사카모토 마아야|호리에 유이|사쿠라이 타카히로
버스 657,0.05394,"5,394",미국,15세이상관람가,"액션,스릴러",스콧 만,로버트 드니로|제프리 딘 모건|데이브 바티스타|케이트 보스워스
파이트 클럽,0.05365,"5,365",미국,"18세관람가,청소년관람불가","액션,범죄,드라마,스릴러",데이빗 핀처,브래드 피트|에드워드 노튼|헬레나 본햄 카터
해리 포터와 죽음의 성물1,0.05234,"5,234",미국,전체관람가,"미스터리,판타지",데이빗 예이츠,다니엘 래드클리프|엠마 왓슨|루퍼트 그린트
아스테릭스: 신들의 전당,0.05139,"5,139",프랑스,전체관람가,애니메이션,"루이 클리시,알렉상드르 아스티에",
뽀로로 극장판 눈요정 마을 대모험,0.05104,"5,104",한국,전체관람가,애니메이션,김현호,이선|함수정|홍소영|이미자|정미숙|김환진
오페라의 유령 : 25주년 특별 공연,0.04889,"4,889",영국,전체관람가,뮤지컬,"카메론 맥킨토시,로렌스 코너",라민 카림루|시에라 보게스
무수단,0.04865,"4,865",한국,15세이상관람가,"미스터리,스릴러",구모,이지아|김민준|도지한|김동영|오종혁|박유환|정진|박종찬|정의진|최건|유승원
서태지밴드 콘서트투어 '콰이어트나이트',0.04775,"4,775",한국,전체관람가,공연,서태지,서태지
향수 : 어느 살인자의 이야기,0.04715,"4,715",영국,15세이상관람가,"드라마,스릴러",톰 튀크베어,벤 위쇼|더스틴 호프만
스킵트레이스: 합동수사,0.04671,"4,671","홍콩,미국,중국",15세이상관람가,"액션,코미디",레니 할린,성룡|조니 녹스빌|판빙빙
"러브, 로지",0.04553,"4,553","영국,독일",15세이상관람가,"코미디,멜로/로맨스",크리스티안 디터,릴리 콜린스|샘 클라플린
클레오파트라,0.04516,"4,516","미국,영국,스위스",,드라마,조셉 L. 맨키위즈,엘리자베스 테일러|리차드 버튼
쿠보와 전설의 악기,0.04171,"4,171",미국,전체관람가,"애니메이션,어드벤처,가족,판타지",트래비스 나이트,샤를리즈 테론|랄프 파인즈|루니 마라|매튜 매커너히|조지 타케이|캐리-히로유키 타가와|브렌다 바카로
현기증,0.0408,"4,080",미국,15세이상관람가,"스릴러,범죄",알프레드 히치콕,킴 노박|제임스 스튜어트|바바라 벨 게디스
뱀파이어 아카데미,0.03983,"3,983","미국,영국,루마니아",15세이상관람가,"액션,코미디,판타지",마크 워터스,조이 더치|루시 프라이|다닐라 코즈로브스키
런던시계탑 밑에서 사랑을 찾을 확률,0.03948,"3,948","영국,프랑스",15세이상관람가,"코미디,멜로/로맨스",벤 팔머,사이몬 페그|레이크 벨
빌리 엘리어트 뮤지컬 라이브,0.03916,"3,916",미국,전체관람가,"뮤지컬,공연",스티븐 달드리,엘리엇 한나|루시에 헨쉘|데카 웜슬리
레드 리버,0.03889,"3,889",미국,,"서부극(웨스턴),액션,어드벤처",하워드 혹스,존 웨인|몽고메리 클리프트
라우더 댄 밤즈,0.03861,"3,861","노르웨이,프랑스,덴마크",15세이상관람가,드라마,요아킴 트리에,제시 아이젠버그|이자벨 위페르|가브리엘 번
슬리핑 위드 아더 피플,0.03808,"3,808",미국,청소년관람불가,"코미디,멜로/로맨스",레슬리 헤드랜드,알리슨 브리|제이슨 서디키스|아만다 피트|아담 스콧
매트릭스,0.03737,"3,737",미국,12세 미만인 자는 관람할 수 없는 등급,"SF,액션","앤디 워쇼스키,래리 워쇼스키",키아누 리브스|캐리 앤 모스|로렌스 피쉬번
타투,0.03727,"3,727",한국,청소년관람불가,스릴러,이서,송일국|윤주희|권현상|서영|조혜인|조훈휘|최상민|허윤원|김수환|김은희|김지은|박범준|박지수|안지호|이은주|한제인|한기중
아웃사이더,0.03711,"3,711",미국,15세이상관람가,"액션,범죄",브라이언 A. 밀러,크레이그 페어브라스|제이슨 패트릭|제임스 칸
더 기프트,0.037,"3,700","호주,미국",15세이상관람가,"미스터리,스릴러",조엘 에저튼,조엘 에저튼|제이슨 베이트먼|레베카 홀
폴라로이드,0.03689,"3,689","한국,중국",전체관람가,"드라마,가족",주호성,양범|조민서|윤주상|이한위|안병경|강이슬|김길수|김목현|김윤수|김응민|김정아|김태용|김현수|박찬효|서동기|유가영|이태곤|장나라|정숙향|정윤지|정재연|주호성|차소정|최예원|한동헌|황서인|황서인
아파치요새,0.03658,"3,658",미국,,서부극(웨스턴),존 포드,셜리 템플|헨리 폰다|존 웨인
바이 더 씨,0.03656,"3,656",미국,청소년관람불가,"드라마,멜로/로맨스",안젤리나 졸리,브래드 피트|안젤리나 졸리
포제션 : 중독된 사랑,0.03625,"3,625",미국,15세이상관람가,"미스터리,멜로/로맨스,스릴러","조엘 버그발,시몬 샌드퀴스트",사라 미셀 겔러|리 페이스
존 휴스턴 회고전-용서받지 못할 자,0.03608,"3,608",미국,,드라마,존 휴스턴,버트 랭커스터|오드리 헵번
엘머 갠트리,0.03524,"3,524",미국,,"드라마,멜로/로맨스",리차드 브룩스,버트 랭커스터|장 시몬즈
싸이코,0.03521,"3,521",미국,청소년관람불가,"공포(호러),스릴러,미스터리",알프레드 히치콕,안소니 퍼킨스|베라 마일즈|존 개빈|마틴 발삼|존 맥킨타이어|사이먼 오클랜드|본 테일러|프랭크 알버트슨|루렌 터틀|패트리샤 히치콕|존 앤더슨|자넷 리
맛있는 택배,0.03473,"3,473",한국,청소년관람불가,멜로/로맨스,기대호,송기준|윤원선|이성민|이예은|이원
제3의 사랑,0.03466,"3,466",중국,15세이상관람가,"멜로/로맨스,드라마",이재한,송승헌|유역비
신을 믿습니까?,0.03457,"3,457",미국,12세이상관람가,드라마,조나단 M. 건,숀 애스틴|테드 맥긴리|미라 소르비노|안드레아 로건 화이트|리 메이저스|알렉사 베가
제 7기사단,0.03415,"3,415","한국,미국",15세이상관람가,"액션,어드벤처",키리야 카즈아키,클라이브 오웬|모건 프리먼|안성기|엑셀 헨니|최재현|장한별|장영주|강영묵|김선웅|이상민|박재영|박상욱
브레이브 하트,0.03402,"3,402",미국,고등학생이상관람가,"드라마,액션,전쟁,사극",멜 깁슨,소피 마르소|제임스 코스모|제임스 로빈슨
세븐,0.03401,"3,401",미국,"연소자관람불가,청소년관람불가","범죄,스릴러",데이빗 핀처,브래드 피트|모건 프리먼|기네스 팰트로우
愛憎,0.03355,"3,355",미국,,"드라마,서부극(웨스턴),가족",에드워드 디미트릭,스펜서 트레이시|로버트 와그너|진 피터스
투캅스 인 파리,0.03345,"3,345",프랑스,청소년관람불가,"액션,코미디,범죄",다비드 샤혼,오마 사이|로랑 라피트
미스터 라잇,0.03338,"3,338",미국,청소년관람불가,"액션,코미디,멜로/로맨스",파코 카베자스,안나 켄드릭|샘 록웰|팀 로스
알렉산더대왕,0.03338,"3,338",미국,,"전쟁,사극","로버트 로즌,다니엘 다리우",리차드 버튼|프레드릭 마치|클레어 블룸
오만과 편견 그리고 좀비,0.03284,"3,284","미국,영국",15세이상관람가,"액션,공포(호러),멜로/로맨스",버 스티어스,릴리 제임스|샘 라일리|잭 휴스턴|더글라스 부스|맷 스미스|벨라 헤스콧
모든 비밀스러운 것들,0.03225,"3,225",미국,15세이상관람가,스릴러,에이미 버그,다코타 패닝|엘리자베스 뱅크스|다이안 레인|다니엘 맥도날드
나쁜놈은 죽는다,0.03147,"3,147","한국,중국",15세이상관람가,"코미디,액션",손호,손예진|진백림|신현준|박철민|장광|교진우|양욱문|정문박|김윤희
사랑에 대한 모든 것,0.03119,"3,119",미국,12세이상관람가,멜로/로맨스,제임스 마쉬,에디 레드메인|펠리시티 존스
어우동: 주인 없는 꽃,0.0311,"3,110",한국,청소년관람불가,멜로/로맨스,이수성,백도빈|송은채|여욱환|남경읍|이종민|이탁건|임준혁|장현희|정서경|박종환|정지나|정태성|조경민|주창욱|서재호|최충열|송유진|양정민|이건우|이광기|김선웅|김아람|이상헌|이성근|황소라|황정훈|황주호
존 웨인의 기병대,0.03106,"3,106",미국,12세이상관람가,"어드벤처,전쟁",존 포드,존 웨인|윌리엄 홀덴|콘스탄스 타워스
앱솔루틀리 애니씽,0.03056,"3,056","미국,영국",12세이상관람가,"코미디,SF",테리 존스,사이몬 페그|케이트 베킨세일|로빈 윌리엄스|테리 존스
허슬러,0.03051,"3,051",,,,,
레고 무비,0.03017,"3,017",미국,전체관람가,"애니메이션,코미디,액션,가족","필 로드,크리스 밀러",윌 페렐|리암 니슨|엘리자베스 뱅크스|모건 프리먼|윌 아넷|닉 오퍼만|크리스 프랫
지상 최대의 작전,0.03005,"3,005",,,,,
태양의 서커스 월드 어웨이,0.02979,"2,979",미국,전체관람가,공연,앤드류 아담슨,제이슨 베런트
극장판 울려라! 유포니엄,0.02957,"2,957",일본,전체관람가,"애니메이션,드라마",이시하라 타츠야,쿠로사와 토모요|안자이 치카
데미트리아스,0.02907,"2,907",미국,,"액션,드라마",델머 데이브즈,수잔 헤이워드|마이클 레니
망향,0.02881,"2,881",프랑스,12세이상관람가,"범죄,드라마,멜로/로맨스",줄리앙 뒤비비에르,장 가뱅
솔로몬 왕의 보고,0.02814,"2,814",영국,,"액션,어드벤처",로버트 스티븐슨,폴 로버슨|세드릭 하드윅|로랜드 영
리버티 밸런스를 쏜 사나이,0.02806,"2,806",미국,,서부극(웨스턴),존 포드,존 웨인
2001 스페이스 오디세이,0.02767,"2,767",,,,,
수색자,0.02714,"2,714",미국,12세관람가,"액션,드라마,어드벤처,서부극(웨스턴)",존 포드,존 웨인|제프리 헌터|나탈리 우드|베라 마일즈
일식,0.027,"2,700","이탈리아,프랑스",,"멜로/로맨스,드라마",미켈란젤로 안토니오니,모니카 비티|알랑 드롱|프란시스코 라발
제17 포로수용소,0.02674,"2,674",미국,,"드라마,전쟁",빌리 와일더,윌리엄 홀든|돈 테일러
포스트맨은 벨을 두번 울린다,0.02659,"2,659",미국,,드라마,테이 가넷,라나 터너|존 가필드
스플릿,0.02642,"2,642",한국,15세이상관람가,드라마,최국희,유지태|이정현|이다윗|정성화
세퍼레이트 테이블,0.02616,"2,616",미국,,드라마,델버트 만,데보라 카|리타 헤이워드|데이비드 니븐
